"","�..HALTER_ID","ALTER","GESCHLECHT","STADTKREIS","STADTQUARTIER","RASSE1","RASSE2","GEBURTSJAHR_HUND","GESCHLECHT_HUND","HUNDEFARBE"
"2535",94633,"71-80","m",7,74,"Cavalier King Charles Spaniel","",2008,"m","weiss/braun"
"2536",94638,"61-70","m",7,74,"Malteser","",2008,"w","weiss"
"2537",94640,"31-40","w",2,24,"Beauceron","",2008,"w","grau/braun/schwarz"
"2538",94642,"71-80","w",7,71,"Cocker Spaniel","",2008,"w","black/tan"
"2539",94655,"41-50","w",2,24,"Labrador Retriever","",2008,"w","braun"
"2540",94658,"41-50","w",6,61,"Mischling klein","",2004,"w","schwarz/braun gestromt"
"2541",94664,"21-30","w",9,92,"American Staffordshire Terrier","",2008,"w","braun"
"2542",94699,"41-50","w",4,41,"Shih Tzu","",2008,"m","braun"
"2543",94702,"41-50","w",8,81,"Französische Bulldogge","",2012,"m","fauve"
"2544",94709,"51-60","w",3,31,"Boston Terrier","",2008,"w","weiss/braun"
"2545",94711,"41-50","w",2,21,"Beagle","",2008,"w","tricolor"
"2546",94718,"41-50","m",11,111,"Chihuahua","",2005,"m","weiss"
"2547",94726,"41-50","m",9,92,"Border Collie","",2002,"m","schwarz/weiss"
"2548",94735,"41-50","w",9,91,"Schäfer","",2013,"m","braun/schwarz"
"2549",94746,"61-70","m",10,102,"Rottweiler","",2007,"w","schwarz/braun"
"2550",94757,"61-70","m",6,63,"Deutsch Drahthaar","",2008,"w","braun schimmel"
"2551",94768,"61-70","m",3,31,"Appenzeller","",2002,"w","schwarz/braun/weiss"
"2552",94772,"51-60","w",2,23,"Tibet Terrier","",2008,"m","zobel"
"2553",94783,"41-50","w",2,21,"Yorkshire Terrier","",2006,"w","black/tan"
"2554",94792,"81-90","w",9,92,"Mischling klein","",2000,"w","braun/weiss"
"2555",94794,"41-50","w",2,24,"Chihuahua","",2010,"m","braun/weiss"
"2556",94794,"41-50","w",2,24,"Yorkshire Terrier","",2011,"m","blue/tan"
"2557",94794,"41-50","w",2,24,"Chihuahua","",2010,"m","beige"
"2558",94803,"61-70","w",11,111,"Mischling klein","",2006,"m","beige"
"2559",94813,"31-40","w",8,81,"Sennenhund","",2006,"w","tricolor"
"2560",94823,"71-80","w",4,41,"Bolonka Zwetna","",2008,"w","schwarz/weiss"
"2561",94844,"41-50","w",6,63,"Mischling klein","",2008,"w","schwarz/weiss"
"2562",94846,"51-60","m",11,119,"Yorkshire Terrier","",2008,"m","blue/tan"
"2563",94858,"61-70","w",11,111,"Pekingese","",2008,"m","braun"
"2564",94862,"41-50","w",12,121,"Mischling klein","",2001,"w","tricolor"
"2565",94868,"31-40","m",11,111,"Mischling klein","",2008,"m","beige/weiss/braun"
"2566",94909,"41-50","m",11,119,"Bichon frisé","Havaneser",2008,"m","weiss/braun"
"2567",94937,"41-50","w",7,71,"Malteser","",2004,"w","weiss"
"2568",94940,"51-60","w",10,101,"Mischling klein","",2007,"w","braun"
"2569",94942,"51-60","w",9,91,"Malteser","",2008,"w","weiss"
"2570",94955,"61-70","w",7,73,"Golden Retriever","Labrador Retriever",2005,"w","creme"
"2571",94966,"51-60","w",3,31,"Berger blanc Suisse","",2007,"m","weiss"
"2572",95007,"31-40","w",9,91,"Appenzeller","Collie",2008,"m","braun"
"2573",95013,"41-50","m",7,74,"Jack Russel Terrier","",2002,"w","tricolor"
"2574",95047,"41-50","w",6,61,"Irish Setter","",2010,"m","rot"
"2575",95066,"31-40","m",8,81,"Weimaraner","",2014,"w","silber"
"2576",95073,"51-60","m",9,92,"Labrador Retriever","",2008,"w","schwarz"
"2577",95086,"21-30","w",7,71,"Mops","",2009,"w","beige"
"2578",95103,"61-70","w",9,91,"Deutscher Pinscher","",2008,"w","schwarz/rot"
"2579",95118,"41-50","m",11,115,"Yorkshire Terrier","",2008,"w","schwarz/grau"
"2580",95139,"41-50","w",3,33,"Deutscher Schäfer","",2010,"m","schwarz/braun"
"2581",95166,"31-40","w",8,81,"Parson Jack Russell Terrier","",2004,"m","schwarz/braun"
"2582",95195,"41-50","w",1,11,"Jack Russel Terrier","",2008,"m","weiss/braun/schwarz"
"2583",95198,"61-70","m",3,31,"Bichon","",2007,"w","weiss"
"2584",95206,"61-70","w",7,72,"West Highland White Terrier","",2008,"w","weiss"
"2585",95210,"51-60","m",5,51,"Zwergpinscher","",2008,"w","rot"
"2586",95247,"41-50","w",2,21,"Golden Retriever","",2005,"w","golden"
"2587",95256,"51-60","w",7,74,"Afghanischer Windhund","",2015,"m","creme"
"2588",95256,"51-60","w",7,74,"Afghane","",2008,"m","creme"
"2589",95266,"31-40","w",3,34,"Labrador Retriever","",2008,"w","golden"
"2590",95284,"41-50","w",9,91,"Terrier","",2007,"m","golden"
"2591",95284,"41-50","w",9,91,"Airedale Terrier","",2010,"m","beige/schwarz"
"2592",95295,"51-60","w",12,123,"Mischling klein","",2008,"w","schwarz/braun/weiss"
"2593",95296,"41-50","w",8,82,"Golden Retriever","",2008,"m","golden"
"2594",95298,"81-90","w",3,34,"Dackel","",2003,"w","saufarben"
"2595",95305,"71-80","m",10,101,"Dachsbracke","",2008,"w","schwarz/beige"
"2596",95333,"41-50","m",11,111,"Mischling klein","",2008,"w","schwarz/braun"
"2597",95338,"51-60","w",2,21,"West Highland White Terrier","Pinscher",2005,"m","schwarz/braun"
"2598",95364,"31-40","w",9,92,"Golden Retriever","Labrador Retriever",2001,"m","blond/weiss"
"2599",95367,"71-80","w",8,82,"Appenzeller","Border Collie",2008,"m","tricolor"
"2600",95371,"41-50","m",8,81,"Golden Retriever","Labrador Retriever",2016,"w","schwarz"
"2601",95401,"61-70","w",11,115,"Mischling klein","",2015,"w","schwarz/braun"
"2602",95403,"51-60","w",6,63,"Golden Retriever","",2008,"w","beige"
"2603",95418,"71-80","w",2,21,"Pinscher","",2012,"w","beige"
"2604",95431,"51-60","w",2,21,"Chihuahua","Yorkshire Terrier",2008,"m","schwarz/weiss"
"2605",95431,"51-60","w",2,21,"Yorkshire Terrier","",2015,"w","blue/tan"
"2606",95433,"31-40","w",9,92,"Labrador Retriever","",2016,"m","golden"
"2607",95433,"31-40","w",9,92,"Jack Russel Terrier","",2008,"m","tricolor"
